Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5.0,152.1,0.0,0.0,27.0,1474.533333,0.014814815,0.030123457,27.89717093,0.0,Oct,3.0,3.0,6.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,19.0,696.875,0.010526316,0.035087719,0.0,0.0,Dec,1.0,2.0,4.0,2.0,Returning_Visitor,False,False
7.0,119.0,0.0,0.0,67.0,2421.060623,0.0,0.005379499,0.902835681,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
5.0,271.0,2.0,42.2,6.0,147.9,0.0,0.036363636,0.0,0.0,Aug,3.0,2.0,7.0,2.0,New_Visitor,True,False
8.0,1592.916667,2.0,146.6666667,14.0,1722.583333,0.0,0.031578947,0.0,0.0,Nov,4.0,1.0,3.0,8.0,New_Visitor,False,True
1.0,13.75,0.0,0.0,32.0,855.5416667,0.000840336,0.027058824,22.95499447,0.0,Nov,2.0,2.0,2.0,6.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,27.0,1070.461905,0.0,0.007407407,57.7293604,0.0,Mar,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
1.0,22.0,0.0,0.0,29.0,2209.75,0.0,0.035057471,0.0,0.0,Nov,3.0,2.0,8.0,2.0,Returning_Visitor,False,False
1.0,149.2,0.0,0.0,13.0,272.0083333,0.0,0.014285714,82.021436,0.0,Oct,1.0,1.0,1.0,20.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,644.875,0.0,0.044,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,46.0,0.0,0.1,0.0,0.0,May,2.0,4.0,3.0,4.0,Returning_Visitor,False,False
7.0,285.7,0.0,0.0,28.0,587.9228571,0.0,0.00962963,10.57326688,0.0,Nov,1.0,1.0,6.0,3.0,Returning_Visitor,False,True
1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
3.0,45.8,0.0,0.0,63.0,2435.697531,0.00952381,0.017460317,0.0,0.0,Jul,3.0,2.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,62.25,0.0,0.066666667,0.0,0.0,Dec,1.0,1.0,7.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,44.0,615.0,0.013636364,0.036363636,0.0,0.0,Dec,4.0,1.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,528.0,0.026666667,0.055555556,0.0,0.0,May,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
13.0,245.4,0.0,0.0,61.0,3773.3,0.005714286,0.025021645,22.37276151,0.0,Oct,2.0,2.0,9.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,26.0,710.0,0.003846154,0.017521368,0.0,0.0,Aug,3.0,3.0,4.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,125.0,0.086666667,0.166666667,0.0,0.0,Feb,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,1620.0,0.14,0.166666667,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,27.0,889.0,0.021428571,0.067857143,0.0,0.0,May,4.0,1.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,154.8,0.018181818,0.03030303,20.74935126,0.0,Nov,1.0,1.0,4.0,2.0,Returning_Visitor,False,True
8.0,256.5,1.0,0.0,57.0,1319.366667,0.006774194,0.032699169,3.373062968,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,True,True
8.0,1040.25,0.0,0.0,207.0,5160.451362,0.002296651,0.013407291,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
3.0,173.9444444,0.0,0.0,14.0,890.5277778,0.0,0.028571429,52.74177636,0.0,Dec,4.0,5.0,5.0,10.0,Returning_Visitor,False,True
4.0,104.5,1.0,54.0,25.0,796.3,0.0,0.024074074,0.0,0.8,May,2.0,6.0,1.0,4.0,Returning_Visitor,False,False
5.0,163.0,0.0,0.0,5.0,25.0,0.02,0.04,0.0,0.0,Oct,2.0,2.0,2.0,20.0,New_Visitor,True,False
2.0,27.0,0.0,0.0,6.0,558.0,0.0,0.0125,0.0,0.0,Mar,2.0,2.0,3.0,8.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,224.0,0.011764706,0.02254902,0.0,0.2,May,1.0,2.0,3.0,4.0,Returning_Visitor,False,False
4.0,75.86666667,0.0,0.0,72.0,1822.866667,0.006756757,0.024774775,11.34860076,0.0,June,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
10.0,150.2083333,0.0,0.0,14.0,221.2083333,0.0,0.012698413,0.0,0.0,Dec,2.0,2.0,4.0,2.0,New_Visitor,False,False
1.0,0.0,0.0,0.0,41.0,1202.904762,0.011529933,0.033252033,0.0,0.0,Mar,2.0,2.0,2.0,13.0,Returning_Visitor,False,False
2.0,23.2,0.0,0.0,11.0,119.2,0.0,0.015384615,0.0,0.0,Sep,2.0,2.0,2.0,2.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,29.0,1373.933333,0.0,0.020689655,0.0,0.0,Oct,2.0,4.0,7.0,1.0,Returning_Visitor,False,False
,,,,,,,,,,,,,,,,,True
2.0,191.4,0.0,0.0,7.0,789.5333333,0.025,0.0375,0.0,0.0,Nov,3.0,3.0,3.0,5.0,Returning_Visitor,True,False
2.0,298.2,0.0,0.0,48.0,1850.116667,0.004081633,0.004421769,7.56292207,0.0,Nov,1.0,1.0,2.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,27.0,458.2560317,0.007407407,0.022222222,38.12368584,0.0,June,1.0,1.0,2.0,2.0,Returning_Visitor,False,True
,,,,,,,,,,,,,,,,,False
9.0,188.5322344,3.0,197.4166667,76.0,1758.912393,0.004901961,0.016913178,22.86584543,0.0,Dec,3.0,2.0,2.0,6.0,Returning_Visitor,False,False
0.0,0.0,7.0,1222.75,11.0,443.0,0.035294118,0.041176471,0.0,0.0,May,1.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,36.6,0.0,0.033333333,0.0,0.0,Aug,2.0,2.0,6.0,2.0,Returning_Visitor,False,False
1.0,13.0,0.0,0.0,14.0,253.8,0.0,0.02,0.0,0.0,May,2.0,2.0,1.0,3.0,New_Visitor,False,False
1.0,4.0,0.0,0.0,30.0,1409.53355,0.0,0.028,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,True,False
2.0,109.0,5.0,125.0,1.0,34.0,0.0,0.00952381,0.0,0.0,May,3.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,1372.7,0.019047619,0.035714286,0.0,0.0,Mar,1.0,1.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,127.0,0.0,0.075,0.0,0.0,May,2.0,2.0,6.0,4.0,Returning_Visitor,False,False
7.0,42.25714286,0.0,0.0,124.0,4067.010247,0.009230769,0.022888335,6.709440135,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
2.0,21.25,0.0,0.0,15.0,305.2083333,0.0,0.010784314,0.0,0.0,Nov,2.0,4.0,7.0,2.0,Returning_Visitor,False,False
1.0,20.2,0.0,0.0,77.0,3107.173333,0.002597403,0.017041847,18.74860165,0.0,Sep,2.0,2.0,7.0,1.0,Returning_Visitor,False,True
1.0,41.4,0.0,0.0,30.0,684.6,0.019354839,0.041935484,0.0,0.0,Aug,2.0,2.0,5.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,105.6166667,0.022222222,0.048148148,0.0,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,103.5,0.0,0.04,0.0,0.0,Dec,1.0,1.0,4.0,2.0,Returning_Visitor,True,False
2.0,63.5,0.0,0.0,12.0,222.5,0.0,0.007142857,0.0,0.0,Dec,2.0,10.0,3.0,2.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2.0,1.0,3.0,Returning_Visitor,True,False
8.0,452.5,0.0,0.0,30.0,643.4333333,0.0,0.019047619,0.0,0.0,Oct,1.0,1.0,9.0,2.0,Returning_Visitor,False,False
5.0,97.83333333,0.0,0.0,15.0,489.0,0.0,0.00625,81.334441,0.0,Dec,8.0,13.0,9.0,20.0,Other,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,626.0,0.0,0.04,0.0,0.0,May,1.0,1.0,1.0,4.0,Returning_Visitor,False,False
1.0,45.0,0.0,0.0,10.0,413.0,0.0,0.009090909,0.0,0.0,Mar,2.0,4.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,35.2,0.0,0.1,0.0,0.0,June,2.0,2.0,2.0,3.0,Returning_Visitor,True,False
8.0,105.0,1.0,24.5,70.0,5778.966667,0.005921856,0.023453364,0.0,0.0,Nov,2.0,2.0,1.0,8.0,Returning_Visitor,True,False
4.0,314.0833333,2.0,27.0,130.0,6560.00754,0.0,0.006376263,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,124.2166667,0.0,0.075757576,0.0,0.0,Dec,1.0,1.0,3.0,1.0,Returning_Visitor,False,False
1.0,32.25,0.0,0.0,18.0,434.5833333,0.011764706,0.011764706,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,6.0,0.066666667,0.133333333,0.0,0.6,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,231.5,0.015384615,0.023076923,0.0,0.0,May,2.0,4.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,3.0,34.3,137.0,4045.726634,0.009993099,0.021710569,0.0,0.0,Nov,1.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,96.33333333,0.0,0.05,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,True,False
2.0,67.0,0.0,0.0,4.0,36.0,0.0,0.033333333,0.0,0.0,May,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,1010.166667,0.028571429,0.095238095,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
6.0,60.875,0.0,0.0,57.0,3671.675,0.003278689,0.027595628,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
2.0,37.5,0.0,0.0,55.0,1420.472496,0.001212121,0.005750251,0.0,0.8,May,1.0,1.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,82.0,0.1,0.146666667,0.0,0.0,Mar,1.0,1.0,3.0,1.0,Returning_Visitor,False,False
1.0,19.0,1.0,0.0,56.0,2954.759524,0.013793103,0.049396552,0.0,0.6,May,2.0,2.0,3.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.1,0.0,0.8,Feb,2.0,4.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.1,0.0,0.0,Dec,1.0,1.0,3.0,1.0,Returning_Visitor,False,False
2.0,49.4,2.0,7.0,4.0,53.2,0.028571429,0.042857143,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,151.5,0.0,0.05,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,155.9,0.02,0.04,0.0,0.0,Jul,2.0,2.0,6.0,20.0,Returning_Visitor,False,False
2.0,15.2,0.0,0.0,22.0,244.2,0.027272727,0.063636364,0.0,0.0,Aug,2.0,2.0,7.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.066666667,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
3.0,39.875,1.0,414.5,88.0,4937.639583,0.002173913,0.005857488,25.57242933,0.0,Nov,2.0,1.0,1.0,2.0,Returning_Visitor,False,True
5.0,173.1666667,2.0,24.5,30.0,1288.733333,0.0,0.013376623,54.121714,0.0,Nov,1.0,2.0,3.0,2.0,Returning_Visitor,True,False
0.0,0.0,1.0,77.0,58.0,3757.75,0.015819209,0.038418079,0.0,0.0,Nov,2.0,5.0,1.0,1.0,Returning_Visitor,False,True
8.0,122.0416667,0.0,0.0,14.0,338.7916667,0.0,0.025,0.0,0.0,Dec,2.0,2.0,7.0,3.0,Returning_Visitor,False,False
3.0,509.6666667,0.0,0.0,19.0,976.3382353,0.0,0.010454545,23.62159091,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,True,True
2.0,40.0,0.0,0.0,21.0,1494.5,0.009090909,0.004545455,0.0,0.0,May,2.0,2.0,7.0,2.0,Returning_Visitor,False,False
1.0,10.0,0.0,0.0,32.0,1277.75,0.0,0.006060606,78.12165404,0.0,Dec,8.0,13.0,9.0,20.0,Other,False,True
0.0,0.0,4.0,82.5,22.0,1087.986111,0.007692308,0.020244755,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2.0,2.0,9.0,1.0,Returning_Visitor,False,False
3.0,424.0,0.0,0.0,3.0,61.5,0.0,0.05,0.0,0.0,Dec,2.0,4.0,4.0,2.0,New_Visitor,False,False
7.0,136.5,1.0,42.4,120.0,7604.397831,0.015762274,0.030675226,3.996742423,0.0,Jul,2.0,2.0,2.0,1.0,Returning_Visitor,True,True
4.0,109.5,0.0,0.0,66.0,1231.2,0.006280193,0.028298931,10.45437681,1.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,True,False
3.0,52.9,0.0,0.0,8.0,278.58,0.0,0.01,26.18180656,0.0,Jul,1.0,1.0,1.0,2.0,New_Visitor,False,False
9.0,324.3,4.0,205.0,71.0,2816.43881,0.0,0.002666667,0.0,0.0,Mar,2.0,2.0,1.0,8.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,211.3333333,0.0,0.075,0.0,0.0,May,2.0,5.0,3.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2.0,5.0,2.0,1.0,Other,False,False
0.0,0.0,0.0,0.0,15.0,281.7380952,0.0,0.001923077,57.82473775,0.0,Nov,2.0,4.0,1.0,2.0,New_Visitor,False,True
7.0,56.3,0.0,0.0,15.0,315.4,0.0,0.011111111,0.0,0.0,Oct,2.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,1.0,19.0,27.0,1523.05,0.0,0.001851852,22.12888889,0.0,May,1.0,1.0,1.0,4.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,24.0,950.0166667,0.009090909,0.027056277,0.0,0.0,Oct,2.0,2.0,1.0,20.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,80.0,0.0,0.033333333,0.0,0.0,Mar,3.0,2.0,1.0,10.0,Returning_Visitor,True,False
2.0,39.5,0.0,0.0,28.0,986.9333333,0.044166667,0.057,0.0,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
4.0,23.53333333,0.0,0.0,10.0,118.0,0.011111111,0.066666667,0.0,0.0,June,2.0,2.0,2.0,3.0,Returning_Visitor,True,False
4.0,144.5,2.0,52.5,39.0,1299.5,0.004878049,0.021138211,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
1.0,2.0,0.0,0.0,24.0,958.25,0.025,0.035,24.34016667,0.0,May,2.0,2.0,1.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,40.5,0.0,0.1,0.0,0.0,Dec,1.0,1.0,3.0,3.0,Other,False,False
8.0,2086.75,1.0,46.5,81.0,5546.0,0.002325581,0.014562569,15.56462164,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
1.0,8.1,0.0,0.0,16.0,2227.8,0.0,0.021428571,0.0,0.0,Sep,2.0,2.0,1.0,5.0,New_Visitor,False,True
6.0,93.0,2.0,23.0,37.0,783.875,0.003409091,0.031709957,0.0,0.0,Nov,2.0,2.0,1.0,11.0,Returning_Visitor,True,False
0.0,0.0,1.0,14.0,104.0,7181.877778,0.008843537,0.023737786,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
5.0,269.8,0.0,0.0,8.0,312.3333333,0.0,0.01,0.0,0.0,Nov,1.0,1.0,9.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,20.2,0.18,0.186666667,0.0,0.0,Aug,3.0,2.0,4.0,20.0,Returning_Visitor,False,False
0.0,0.0,2.0,445.0,38.0,996.5166667,0.000854701,0.016544567,0.0,0.0,Mar,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,96.33333333,0.083333333,0.0875,0.0,0.0,Dec,1.0,1.0,2.0,3.0,Returning_Visitor,False,False
0.0,0.0,1.0,12.0,57.0,2773.166667,0.015517241,0.050862069,8.325206897,0.0,May,2.0,2.0,4.0,6.0,Returning_Visitor,False,False
5.0,85.25,0.0,0.0,3.0,36.25,0.0,0.00952381,0.0,0.0,Nov,2.0,4.0,4.0,2.0,Returning_Visitor,False,False
8.0,156.25,0.0,0.0,48.0,1481.108333,0.003773585,0.008176101,0.0,0.0,Dec,2.0,4.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,35.0,990.9191176,0.018857143,0.045365079,0.0,0.8,May,2.0,10.0,2.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,482.5,0.02,0.04,0.0,0.0,Nov,1.0,2.0,1.0,10.0,Returning_Visitor,False,False
3.0,82.95714286,0.0,0.0,28.0,951.4412698,0.013793103,0.025860732,0.0,0.0,Oct,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
,,,,,,,,,,,,,,,,,False
2.0,10.0,1.0,57.0,99.0,6266.208586,0.0,0.010869841,8.926598571,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
2.0,18.33333333,0.0,0.0,36.0,1387.606061,0.005263158,0.025438596,0.0,0.0,Mar,2.0,2.0,8.0,1.0,Returning_Visitor,True,False
4.0,91.33333333,0.0,0.0,27.0,759.0857143,0.0,0.007407407,9.065333333,0.0,May,1.0,10.0,1.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
13.0,611.0470588,7.0,393.325,34.0,1352.816503,0.009406495,0.033988025,5.816167973,0.0,May,2.0,2.0,6.0,2.0,Returning_Visitor,False,False
2.0,172.4,3.0,134.0,15.0,569.4933333,0.0,0.025,0.0,0.0,Sep,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
1.0,174.0,0.0,0.0,9.0,272.0,0.013333333,0.073333333,0.0,0.0,May,1.0,1.0,3.0,4.0,Returning_Visitor,False,False
1.0,106.3,0.0,0.0,32.0,2331.15,0.03125,0.048958333,0.0,0.0,Aug,3.0,2.0,4.0,1.0,Returning_Visitor,False,False
6.0,342.1,0.0,0.0,82.0,895.1111111,0.002325581,0.004844961,0.0,0.0,Sep,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
6.0,71.5,1.0,37.0,15.0,287.2916667,0.0,0.001234568,0.0,0.0,May,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
5.0,1283.0,3.0,148.5,50.0,3246.977381,0.0,0.003846154,0.0,0.0,Mar,2.0,2.0,3.0,2.0,New_Visitor,False,False
4.0,464.5,0.0,0.0,9.0,635.7238095,0.0,0.002777778,0.0,0.0,Jul,1.0,1.0,3.0,2.0,New_Visitor,False,False
0.0,0.0,1.0,28.0,13.0,474.6666667,0.0,0.014285714,33.41,0.0,Mar,2.0,2.0,1.0,6.0,Returning_Visitor,False,True
3.0,119.5,0.0,0.0,17.0,673.625,0.02,0.02,0.0,0.0,Dec,3.0,2.0,1.0,10.0,Returning_Visitor,True,False
3.0,195.4,2.0,294.6,93.0,6412.233333,0.0,0.026687598,0.0,0.0,Sep,2.0,2.0,9.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,25.0,438.075,0.008,0.024698413,0.0,0.6,May,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Dec,3.0,2.0,4.0,3.0,Returning_Visitor,False,False
3.0,134.0,0.0,0.0,5.0,78.5,0.0,0.025,0.0,0.0,May,2.0,2.0,7.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,201.6666667,0.018181818,0.054545455,0.0,0.6,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,95.0,0.066666667,0.133333333,0.0,0.0,Nov,1.0,1.0,9.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.0,4190.75,0.021764706,0.074369748,0.0,0.0,May,2.0,2.0,8.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1.0,6.0,2.0,Returning_Visitor,True,False
2.0,11.92307692,2.0,139.0,80.0,4099.737392,0.004117063,0.005279668,16.88069613,0.0,Mar,3.0,2.0,1.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,5.0,691.0,0.0,0.08,0.0,0.6,May,2.0,2.0,2.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,308.25,0.023529412,0.064705882,0.0,0.0,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
2.0,95.5,0.0,0.0,13.0,334.5,0.0,0.002666667,0.0,0.0,Mar,3.0,2.0,1.0,8.0,New_Visitor,False,False
1.0,54.5,0.0,0.0,68.0,3135.517677,0.003361345,0.01146836,4.095288919,0.0,Mar,1.0,1.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
2.0,18.0,0.0,0.0,32.0,871.8333333,0.009375,0.020833333,31.903875,0.6,May,4.0,1.0,1.0,3.0,Returning_Visitor,False,False
2.0,167.4,0.0,0.0,8.0,191.15,0.0,0.02,0.0,0.0,Oct,1.0,1.0,6.0,2.0,New_Visitor,False,False
5.0,85.66666667,0.0,0.0,25.0,1194.5,0.0,0.007692308,11.51923077,0.0,May,2.0,2.0,1.0,2.0,New_Visitor,False,True
2.0,32.2,0.0,0.0,11.0,222.5,0.0,0.015384615,0.0,0.0,Aug,2.0,2.0,1.0,4.0,Returning_Visitor,True,True
2.0,30.0,1.0,134.0,31.0,519.9166667,0.0,0.001470588,0.0,0.0,May,2.0,2.0,7.0,18.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,147.5,0.0,0.04,0.0,0.0,Dec,2.0,2.0,2.0,8.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2.0,3.0,1.0,Returning_Visitor,False,False
1.0,5.0,1.0,25.0,81.0,1421.668627,0.0,0.000833333,0.0,0.6,May,2.0,4.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,228.5,0.028571429,0.023809524,0.0,0.0,Dec,3.0,2.0,6.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,306.5,0.0,0.015625,0.0,0.0,Dec,1.0,1.0,4.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,9.0,4.0,Returning_Visitor,True,False
8.0,112.0,0.0,0.0,27.0,601.0864146,0.012643678,0.019984651,0.0,0.0,Dec,1.0,1.0,2.0,8.0,Returning_Visitor,False,False
3.0,99.0,0.0,0.0,32.0,886.9583333,0.00625,0.0125,58.105625,0.0,May,1.0,1.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,462.7333333,0.0125,0.046875,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,335.25,0.1,0.108333333,0.0,0.0,Nov,3.0,12.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,17.0,935.25,0.0,0.009803922,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,False,False
8.0,820.8,1.0,29.5,59.0,1609.313889,0.010447761,0.030795428,12.44030746,0.0,May,2.0,4.0,4.0,2.0,Returning_Visitor,True,False
,,,,,,,,,,,,,,,,,False
0.0,0.0,0.0,0.0,13.0,852.2,0.164230769,0.18034188,0.0,0.0,Aug,3.0,2.0,4.0,13.0,Returning_Visitor,False,False
4.0,165.0,0.0,0.0,22.0,1058.189474,0.0,0.022173913,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
10.0,700.6333333,0.0,0.0,29.0,4897.845238,0.0,0.015740741,0.700155006,0.0,Sep,3.0,2.0,1.0,5.0,Returning_Visitor,True,False
7.0,94.84,0.0,0.0,43.0,1487.229317,0.004545455,0.019638695,0.0,0.0,Oct,2.0,4.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,153.625,0.0,0.008333333,0.0,0.0,Nov,2.0,2.0,3.0,2.0,New_Visitor,False,True
0.0,0.0,2.0,82.0,134.0,4772.919574,0.00344942,0.01682332,5.667450916,0.0,Nov,1.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,180.1470588,0.033333333,0.055555556,0.0,0.0,Nov,6.0,2.0,3.0,8.0,Returning_Visitor,False,False
1.0,125.0,0.0,0.0,24.0,677.3333333,0.0,0.032,0.0,0.0,Nov,3.0,2.0,8.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,261.8,0.015384615,0.084615385,0.0,0.0,Sep,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
3.0,31.5,0.0,0.0,2.0,48.5,0.0,0.05,0.0,0.0,Nov,1.0,1.0,1.0,2.0,New_Visitor,False,False
10.0,81.36666667,0.0,0.0,7.0,35.16666667,0.0,0.006060606,0.0,0.0,Nov,2.0,7.0,8.0,3.0,Returning_Visitor,False,False
5.0,83.0,0.0,0.0,5.0,29.5,0.044444444,0.059259259,0.0,0.0,Dec,1.0,1.0,4.0,2.0,Returning_Visitor,True,False
